,,,,,,,,,,,,
,71681,,,,,,,,,,,
,16537,,,,,,,,,,,
,8102,,,,,,,,,,,
,88601,,,,,,,,,,,
,15510,,,,,,,,,,,
,99240,,,,,,,,,,,
,19849,,,,,,,,,,,
,84405,,,,,,,,,,,
,71683,,,,,,,,,,,
,3821,,,,,,,,,,,
,72659,,,,,,,,,,,
,61317,,,,,,,,,,,
,1599,,,,,,,,,,,
,27913,,,,,,,,,,,
,96100,,,,,,,,,,,
,64394,,,,,,,,,,,
,105858,,,,,,,,,,,
,89937,,,,,,,,,,,
,17378,,,,,,,,,,,
,64924,,,,,,,,,,,
,86974,,,,,,,,,,,
,14632,,,,,,,,,,,
,77257,,,,,,,,,,,
,15457,,,,,,,,,,,
,27072,,,,,,,,,,,
,108870,,,,,,,,,,,
,23693,,,,,,,,,,,
,57443,,,,,,,,,,,
,12777,,,,,,,,,,,
,10644,,,,,,,,,,,
,22449,,,,,,,,,,,
,24813,,,,,,,,,,,
,80686,,,,,,,,,,,
,51459,,,,,,,,,,,
,2021,,,,,,,,,,,
,78072,,,,,,,,,,,
,73695,,,,,,,,,,,
,12843,,,,,,,,,,,
,5336,,,,,,,,,,,
,29271,,,,,,,,,,,
,7918,,,,,,,,,,,
,16852,,,,,,,,,,,
,64241,,,,,,,,,,,
,7513,,,,,,,,,,,
,57757,,,,,,,,,,,
,109176,,,,,,,,,,,
,47592,,,,,,,,,,,
,82860,,,,,,,,,,,
,116771,,,,,,,,,,,
,53721,,,,,,,,,,,
,77760,,,,,,,,,,,
,25278,,,,,,,,,,,
,15371,,,,,,,,,,,
,5862,,,,,,,,,,,
,67275,,,,,,,,,,,
,7981,,,,,,,,,,,
,71284,,,,,,,,,,,
,56997,,,,,,,,,,,
,23835,,,,,,,,,,,
,88745,,,,,,,,,,,
,86036,,,,,,,,,,,
,98036,,,,,,,,,,,
,3909,,,,,,,,,,,
,102485,,,,,,,,,,,
,99461,,,,,,,,,,,
,86796,,,,,,,,,,,
,93017,,,,,,,,,,,
,80337,,,,,,,,,,,
,70497,,,,,,,,,,,
,46509,,,,,,,,,,,
,110109,,,,,,,,,,,
,95447,,,,,,,,,,,
,47080,,,,,,,,,,,
,86736,,,,,,,,,,,
,76829,,,,,,,,,,,
,14879,,,,,,,,,,,
,84720,,,,,,,,,,,
,84862,,,,,,,,,,,
,38382,,,,,,,,,,,
,59199,,,,,,,,,,,
,37853,,,,,,,,,,,
,32480,,,,,,,,,,,
,64583,,,,,,,,,,,
,22263,,,,,,,,,,,
,15330,,,,,,,,,,,
,38423,,,,,,,,,,,
,49081,,,,,,,,,,,
,112447,,,,,,,,,,,
,79672,,,,,,,,,,,
,84893,,,,,,,,,,,
,85667,,,,,,,,,,,
,64792,,,,,,,,,,,
,113357,,,,,,,,,,,
,116727,,,,,,,,,,,
,102422,,,,,,,,,,,
,12653,,,,,,,,,,,
,58576,,,,,,,,,,,
,78459,,,,,,,,,,,
,42438,,,,,,,,,,,
,107649,,,,,,,,,,,
,32439,,,,,,,,,,,
,7978,,,,,,,,,,,
,35136,,,,,,,,,,,
,50954,,,,,,,,,,,
,38908,,,,,,,,,,,
,75181,,,,,,,,,,,
,93825,,,,,,,,,,,
,8362,,,,,,,,,,,
,34065,,,,,,,,,,,
,89042,,,,,,,,,,,
,2941,,,,,,,,,,,
,81693,,,,,,,,,,,
,44248,,,,,,,,,,,
,17651,,,,,,,,,,,
,28103,,,,,,,,,,,
,3583,,,,,,,,,,,
,9007,,,,,,,,,,,
,33277,,,,,,,,,,,
,98767,,,,,,,,,,,
,98819,,,,,,,,,,,